path,random_path,p_1,p_1_angles,p_1_nfev
graphs/main/all_8/graph_604/604.gml,graphs/main/all_8/graph_604/604.gml,0.7623001285783713,[-2.44398654 -1.17441383],33
graphs/main/all_8/graph_6040/6040.gml,graphs/main/all_8/graph_6040/6040.gml,0.8020233522336383,[-0.51864385 -0.33021435],24
graphs/main/all_8/graph_6041/6041.gml,graphs/main/all_8/graph_6041/6041.gml,0.8031212610983801,[ 5.76188785 13.80764766],78
graphs/main/all_8/graph_6042/6042.gml,graphs/main/all_8/graph_6042/6042.gml,0.641191657662987,[-2.61116545 -0.74066977],39
graphs/main/all_8/graph_6043/6043.gml,graphs/main/all_8/graph_6043/6043.gml,0.7031670808202345,[-3.63542707 -8.53620024],42
graphs/main/all_8/graph_6044/6044.gml,graphs/main/all_8/graph_6044/6044.gml,0.6604045712740206,[1.99120515 1.11546055],33
graphs/main/all_8/graph_6045/6045.gml,graphs/main/all_8/graph_6045/6045.gml,0.8097127579003686,[-0.52380474 -0.33881413],21
graphs/main/all_8/graph_6046/6046.gml,graphs/main/all_8/graph_6046/6046.gml,0.808454820260036,[-0.51492412 -0.3358751 ],57
graphs/main/all_8/graph_6047/6047.gml,graphs/main/all_8/graph_6047/6047.gml,0.7017324227166024,[-2.69056053 -0.93143755],54
graphs/main/all_8/graph_6048/6048.gml,graphs/main/all_8/graph_6048/6048.gml,0.7454748189083802,[-2.62492315 -0.37532689],30
graphs/main/all_8/graph_6049/6049.gml,graphs/main/all_8/graph_6049/6049.gml,0.673521281540816,[-2.45575411 -0.77107494],30
graphs/main/all_8/graph_605/605.gml,graphs/main/all_8/graph_605/605.gml,0.6970457013634435,[ 2.44403661 -0.39269928],30
graphs/main/all_8/graph_6050/6050.gml,graphs/main/all_8/graph_6050/6050.gml,0.7091408122887649,[3.77396384 0.81284435],57
graphs/main/all_8/graph_6051/6051.gml,graphs/main/all_8/graph_6051/6051.gml,0.6749028777413533,[2.52820183 0.38447471],27
graphs/main/all_8/graph_6052/6052.gml,graphs/main/all_8/graph_6052/6052.gml,0.7361376340001952,[-2.49787352 -0.4306508 ],24
graphs/main/all_8/graph_6053/6053.gml,graphs/main/all_8/graph_6053/6053.gml,0.6533488960693853,[2.1853444  0.45274307],24
graphs/main/all_8/graph_6054/6054.gml,graphs/main/all_8/graph_6054/6054.gml,0.7544386617964056,[ 3.634992   -0.36058586],36
graphs/main/all_8/graph_6055/6055.gml,graphs/main/all_8/graph_6055/6055.gml,0.6666666666666666,[-1.57079634  0.33812925],18
graphs/main/all_8/graph_6056/6056.gml,graphs/main/all_8/graph_6056/6056.gml,0.8097066107397746,[-0.46471883 -0.30540355],24
graphs/main/all_8/graph_6057/6057.gml,graphs/main/all_8/graph_6057/6057.gml,0.770157500688531,[2.61660003 0.86468497],45
graphs/main/all_8/graph_6058/6058.gml,graphs/main/all_8/graph_6058/6058.gml,0.687096440552918,[ 2.80559076 -0.46049668],24
graphs/main/all_8/graph_6059/6059.gml,graphs/main/all_8/graph_6059/6059.gml,0.7063747074687546,[-3.69824411 -0.73642179],33
