path,random_path,p_1,p_1_angles,p_1_nfev
graphs/main/all_8/graph_10006/10006.gml,graphs/main/all_8/graph_10006/10006.gml,0.6538461540203286,[-1.57079633 -1.57079633  0.78539816 -1.57079633 -3.14159265  0.         -2.35619449  0.          1.57079633  0.          0.78539816 -3.14159265 -3.14159265 -2.35619449  0.78539816  0.          0.         -0.78539816 -1.57079633 -0.78539816 -3.14159265 -2.35619449  0.          0.78539816  1.57079633],1
graphs/main/all_8/graph_10007/10007.gml,graphs/main/all_8/graph_10007/10007.gml,0.7291666663442582,[-2.35619449 -1.57079633  0.78539816 -2.35619449 -3.14159265 -3.14159265  0.         -3.14159265 -3.14159265 -1.57079633 -1.57079633  1.57079633 -0.78539816  1.57079633 -0.78539816  1.57079633 -0.78539816  0.         -1.57079633 -1.57079633 -2.35619449  1.57079633 -2.35619449  1.57079633 -3.14159265],1
graphs/main/all_8/graph_10008/10008.gml,graphs/main/all_8/graph_10008/10008.gml,0.6923076920972518,[ 1.57079633 -2.35619449  0.78539816 -1.57079633 -2.35619449  0.          0.          0.          0.         -2.35619449 -1.57079633 -3.14159265 -0.78539816 -1.57079633 -1.57079633 -3.14159265  1.57079633 -1.57079633  0.         -1.57079633 -3.14159265 -0.78539816 -1.57079633 -1.57079633 -2.35619449  1.57079633],1
graphs/main/all_8/graph_10009/10009.gml,graphs/main/all_8/graph_10009/10009.gml,0.6936019414831941,[ 0.          0.78539816 -0.78539816  0.         -3.14159265  1.57079633 -2.35619449  0.78539816 -3.14159265 -1.57079633  0.         -2.35619449  0.          0.78539816  1.57079633  0.          1.57079633 -2.35619449 -1.57079633 -2.35619449  1.57079633 -3.14159265 -1.57079633 -0.78539816],1
graphs/main/all_8/graph_1001/1001.gml,graphs/main/all_8/graph_1001/1001.gml,0.5833333327886269,[-1.57079633  0.         -3.14159265 -0.78539816 -1.57079633  0.78539816 -1.57079633 -1.57079633  1.57079633 -0.78539816  0.78539816  0.         -1.57079633 -0.78539816  1.57079633  1.57079633 -0.78539816  1.57079633 -0.78539816],1
graphs/main/all_8/graph_10010/10010.gml,graphs/main/all_8/graph_10010/10010.gml,0.666666666761098,[ 1.57079633 -2.35619449 -1.57079633  1.57079633 -3.14159265 -3.14159265 -0.78539816  1.57079633 -3.14159265  1.57079633 -2.35619449 -3.14159265 -0.78539816 -0.78539816  0.          1.57079633  0.          1.57079633 -0.78539816  1.57079633  0.78539816 -1.57079633  0.78539816 -1.57079633],1
graphs/main/all_8/graph_10011/10011.gml,graphs/main/all_8/graph_10011/10011.gml,0.6153846152826523,[ 0.78539816 -0.78539816  1.57079633  0.78539816 -0.78539816 -1.57079633 -2.35619449  1.57079633 -1.57079633 -1.57079633 -3.14159265 -2.35619449  1.57079633  0.78539816 -2.35619449 -3.14159265  0.          1.57079633  0.          1.57079633  0.78539816 -0.78539816 -3.14159265  1.57079633],1
graphs/main/all_8/graph_10012/10012.gml,graphs/main/all_8/graph_10012/10012.gml,0.6538461537589865,[ 0.         -1.57079633 -1.57079633 -1.57079633  0.          0.         -2.35619449 -2.35619449 -0.78539816  0.78539816 -1.57079633  1.57079633 -0.78539816 -1.57079633  1.57079633 -0.78539816 -0.78539816  0.78539816  1.57079633 -1.57079633 -1.57079633 -1.57079633  0.         -2.35619449 -1.57079633],1
graphs/main/all_8/graph_10013/10013.gml,graphs/main/all_8/graph_10013/10013.gml,0.5921710238632272,[-3.14159265  0.         -3.14159265  0.78539816  1.57079633 -1.57079633 -2.35619449  0.          0.          0.         -0.78539816  0.          0.78539816 -3.14159265 -0.78539816 -0.78539816  1.57079633 -3.14159265 -2.35619449  0.          0.         -0.78539816 -0.78539816 -1.57079633],1
graphs/main/all_8/graph_10014/10014.gml,graphs/main/all_8/graph_10014/10014.gml,0.6538461535892582,[ 0.78539816  0.          1.57079633 -1.57079633 -3.14159265  0.78539816 -2.35619449 -0.78539816 -1.57079633  0.78539816 -0.78539816 -0.78539816  0.78539816 -1.57079633 -2.35619449 -1.57079633 -1.57079633  0.78539816  0.         -1.57079633  1.57079633 -3.14159265  1.57079633  0.         -0.78539816],1
graphs/main/all_8/graph_10015/10015.gml,graphs/main/all_8/graph_10015/10015.gml,0.7291666670993621,[-2.35619449  0.          1.57079633 -1.57079633  0.          0.78539816  1.57079633 -1.57079633 -1.57079633 -0.78539816 -3.14159265 -2.35619449  0.78539816  0.78539816 -3.14159265 -3.14159265  0.         -0.78539816  0.78539816 -0.78539816  1.57079633 -3.14159265 -0.78539816 -3.14159265],1
