path,random_path,p_1,p_1_angles,p_1_nfev
graphs/main/all_4/graph_0/0.gml,graphs/main/all_4/graph_0/0.gml,0.9999999999999171,[-4.7123892   1.57079725  4.71238903 -5.49778726  0.78539812 -0.78539814 -3.1415927 ],168
graphs/main/all_4/graph_1/1.gml,graphs/main/all_4/graph_1/1.gml,0.8333333333333212,[-0.61728433  1.37893006  1.57079616  0.49017873 -2.35619459 -0.92400164  3.14159269],144
graphs/main/all_4/graph_2/2.gml,graphs/main/all_4/graph_2/2.gml,0.9999999999999987,[-1.69137299 -1.2649499   1.57079638  0.54242789 -0.22666451 -2.3561945  -0.72291019  3.1415926 ],135
graphs/main/all_4/graph_3/3.gml,graphs/main/all_4/graph_3/3.gml,0.7499999999999483,[-1.77084850e-08  1.91251812e+00  1.57079696e+00  1.30584257e+00 -2.30786643e+00 -3.65253740e-07 -2.35619415e+00 -1.77305774e-01],162
graphs/main/all_4/graph_4/4.gml,graphs/main/all_4/graph_4/4.gml,0.9999999999996425,[ 1.57079618 -3.14159355  1.57079611  3.14159368 -1.57079638  0.78539844 -2.35619388 -1.57079629  2.35619466],270
graphs/main/all_4/graph_5/5.gml,graphs/main/all_4/graph_5/5.gml,0.9999999999996976,[ 1.57079715e+00 -9.76426771e-01  2.01809556e+00  7.29149335e-07  3.14159202e+00  1.57079511e+00 -3.14159214e+00  2.35619410e+00 -2.16703891e+00 -5.11744878e-01],264
